all_time_snapshot_count,away_abbr,away_avg_points_against,away_avg_points_for,away_fatigue_flag,away_fatigue_score,away_last5_points_against,away_last5_points_for,away_net_rating,away_net_rating_last5,away_points,away_rest_bucket,away_rest_days,away_team,away_team_3pa,away_team_3pm,away_team_3pt_pct,away_team_id,consensus_book_count,fatigue_diff_home_minus_away,game_date,game_id,home_abbr,home_avg_points_against,home_avg_points_for,home_fatigue_flag,home_fatigue_score,home_injury_impact,home_last5_points_against,home_last5_points_for,home_net_rating,home_net_rating_last5,home_num_out,home_num_questionable,home_points,home_rest_bucket,home_rest_days,home_team,home_team_3pa,home_team_3pm,home_team_3pt_pct,home_team_id,moneyline_away_consensus,moneyline_away_consensus_all_time,moneyline_away_last,moneyline_home_consensus,moneyline_home_consensus_all_time,moneyline_home_last,nba_game_day_local,odds_commence_time_utc,odds_join_method,odds_snapshot_last_utc,ot_minutes,season_year,spread_away_consensus,spread_away_consensus_all_time,spread_away_last,spread_home_consensus,spread_home_consensus_all_time,spread_home_last,total_consensus,total_consensus_all_time,total_last,went_ot
2,LAL,114.6875,112.96875,True,0.4,112.0,111.4,-1.71875,-0.5999999999999943,129,1_day,1,Los Angeles Lakers,41,19,0.4634,1610612747,6,-0.25,2026-02-28T00:00:00Z,0022500866,GSW,114.03030303030303,118.48484848484848,True,0.15,4.7965,117.8,118.6,4.454545454545453,0.7999999999999972,5,0,101,2_days,2,Golden State Warriors,44,12,0.2727,1610612744,-2383.333,-905.833,-3000,933.333,506.667,1000,2026-02-28,2026-03-01T01:41:00Z,home_away_nba_game_day_local,2026-03-01T02:21:37.654710+00:00,0,2025,-16.5,-12.25,-17.5,16.5,12.25,17.5,220.083,220.917,219.5,False
20,NOP,120.44827586206897,112.86206896551724,True,0.4,120.0,119.4,-7.5862068965517295,-0.5999999999999943,115,1_day,1,New Orleans Pelicans,44,15,0.3409,1610612740,9,0.0,2026-02-28T00:00:00Z,0022500867,UTA,127.59375,121.21875,True,0.4,4.9942,121.0,115.4,-6.375,-5.599999999999994,6,0,105,1_day,1,Utah Jazz,43,12,0.2791,1610612762,-219.889,-248.111,-209,182,203.222,182,2026-02-28,2026-03-01T02:40:00Z,home_away_nba_game_day_local,2026-03-01T02:21:37.654710+00:00,0,2025,-5.556,-6.222,-5.5,5.556,6.222,5.5,244.444,243.722,244.5,False
13,SAS,112.34285714285714,117.65714285714286,True,0.15,107.2,122.0,5.314285714285717,14.799999999999997,89,2_days,2,San Antonio Spurs,34,9,0.2647,1610612759,9,0.25,2026-03-01T00:00:00Z,0022500868,NYK,109.54285714285714,117.62857142857143,True,0.4,0.0,107.6,109.0,8.085714285714289,1.4000000000000057,1,0,114,1_day,1,New York Knicks,48,17,0.3542,1610612752,-123.444,-122.444,-104,-13.444,57.667,-120,2026-03-01,2026-03-01T18:10:00Z,home_away_nba_game_day_local,2026-03-01T18:40:44.895692+00:00,0,2025,-1.111,-1.611,-1.5,1.111,1.611,1.5,218.278,227.944,212.5,False
6,CLE,117.28125,119.4375,True,0.4,113.6,115.0,2.15625,1.4000000000000057,106,1_day,1,Cleveland Cavaliers,27,13,0.4815,1610612739,9,0.0,2026-03-01T00:00:00Z,0022500869,BKN,115.9,111.46666666666667,True,0.4,0.0,123.4,105.0,-4.433333333333337,-18.400000000000006,1,0,102,1_day,1,Brooklyn Nets,32,11,0.3438,1610612751,-4120.111,-564.889,-20000,982.222,415.667,3000,2026-03-01,2026-03-01T20:40:00Z,home_away_nba_game_day_local,2026-03-01T23:22:21.374073+00:00,0,2025,-11.444,-11.444,-3.5,11.444,11.444,3.5,223.389,222.611,223.5,False
4,MIL,113.25,109.375,True,0.4,120.0,115.4,-3.875,-4.599999999999994,97,1_day,1,Milwaukee Bucks,46,13,0.2826,1610612749,9,-0.25,2026-03-01T00:00:00Z,0022500870,CHI,118.02857142857142,115.02857142857142,True,0.15,3.0804,118.6,104.2,-3.0,-14.399999999999991,6,0,120,2_days,2,Chicago Bulls,49,18,0.3673,1610612741,-147.778,-160.222,-147,124.222,135,130,2026-03-01,2026-03-01T20:40:00Z,home_away_nba_game_day_local,2026-03-01T18:40:44.895692+00:00,0,2025,-2.833,-3.556,-3.0,2.833,3.556,3.0,231.333,228.611,231.5,False
13,MIN,118.72727272727273,121.9090909090909,True,0.15,112.8,116.2,3.1818181818181728,3.4000000000000057,117,2_days,2,Minnesota Timberwolves,36,14,0.3889,1610612750,9,0.25,2026-03-01T00:00:00Z,0022500871,DEN,114.82758620689656,118.3103448275862,True,0.4,0.4778,111.4,122.4,3.4827586206896513,11.0,3,0,108,1_day,1,Denver Nuggets,22,6,0.2727,1610612743,118,121.778,122,-140.111,-144.222,-138,2026-03-01,2026-03-01T20:40:00Z,home_away_nba_game_day_local,2026-03-01T18:40:44.895692+00:00,0,2025,2.667,2.667,3.0,-2.667,-2.667,-3.0,241.222,238.556,241.0,False
3,MEM,119.38709677419355,114.90322580645162,True,0.4,122.2,118.6,-4.483870967741936,-3.6000000000000085,125,1_day,1,Memphis Grizzlies,35,15,0.4286,1610612763,6,-0.25,2026-03-01T00:00:00Z,0022500872,IND,118.33333333333333,114.18181818181819,True,0.15,1.8085,129.0,115.2,-4.151515151515142,-13.799999999999997,4,0,106,2_days,2,Indiana Pacers,39,15,0.3846,1610612754,-338,-260.5,-440,242.5,195,310,2026-03-01,2026-03-01T22:11:00Z,home_away_nba_game_day_local,2026-03-01T23:28:41.577307+00:00,0,2025,-6.417,-5.0,-6.5,6.417,5.0,6.5,238.833,240.5,237.5,False
3,POR,118.28125,113.71875,True,1.6,115.8,106.0,-4.5625,-9.799999999999997,101,b2b,0,Portland Trail Blazers,37,13,0.3514,1610612757,9,-1.45,2026-03-01T00:00:00Z,0022500873,ATL,117.61290322580645,115.7741935483871,True,0.15,0.0,106.6,114.8,-1.8387096774193452,8.200000000000003,0,0,135,2_days,2,Atlanta Hawks,40,15,0.375,1610612737,324.111,211.889,560,-492.778,-277.889,-1000,2026-03-01,2026-03-01T23:11:00Z,home_away_nba_game_day_local,2026-03-01T23:28:41.577307+00:00,0,2025,9.556,7.111,13.5,-9.556,-7.111,-13.5,240.167,240.278,239.5,False
1,PHI,114.13793103448276,116.58620689655173,True,0.15,116.4,122.4,2.448275862068968,6.0,98,2_days,2,Philadelphia 76ers,31,12,0.3871,1610612755,6,0.25,2026-03-01T00:00:00Z,0022500874,BOS,107.76666666666667,115.9,True,0.4,1.3973,98.8,112.2,8.13333333333334,13.400000000000006,1,0,114,1_day,1,Boston Celtics,49,16,0.3265,1610612738,315.833,315.833,330,-464.167,-464.167,-480,2026-03-01,2026-03-02T01:12:00Z,home_away_nba_game_day_local,2026-03-02T01:56:20.952854+00:00,0,2025,8.667,8.667,8.5,-8.667,-8.667,-8.5,213.0,213.0,214.5,False
3,DET,112.73333333333333,117.06666666666666,True,0.4,114.0,120.2,4.333333333333329,6.200000000000003,106,1_day,1,Detroit Pistons,30,4,0.1333,1610612765,9,-0.25,2026-03-01T00:00:00Z,0022500875,ORL,113.7741935483871,116.2258064516129,True,0.15,0.0,107.6,114.0,2.4516129032257936,6.400000000000006,1,0,92,2_days,2,Orlando Magic,36,10,0.2778,1610612753,-194.444,-206,-178,154.889,163.222,138,2026-03-01,2026-03-01T23:11:00Z,home_away_nba_game_day_local,2026-03-01T23:28:41.577307+00:00,0,2025,-4.333,-4.556,-3.5,4.333,4.556,3.5,221.056,223.389,218.5,False
8,OKC,110.0,119.15151515151516,True,0.4,110.2,117.0,9.151515151515156,6.799999999999997,100,1_day,1,Oklahoma City Thunder,39,8,0.2051,1610612760,9,0.0,2026-03-01T00:00:00Z,0022500876,DAL,116.38235294117646,115.11764705882354,True,0.4,3.2136,124.0,118.8,-1.2647058823529278,-5.200000000000003,5,0,87,1_day,1,Dallas Mavericks,31,9,0.2903,1610612742,-2506.333,-1170.556,-7000,919.667,711.778,1500,2026-03-01,2026-03-02T01:10:00Z,home_away_nba_game_day_local,2026-03-02T01:56:20.952854+00:00,0,2025,-18.333,-15.333,-19.5,18.333,15.333,19.5,230.056,232.444,227.5,False
,NOP,119.93333333333334,112.93333333333334,True,1.6,116.4,120.2,-7.0,3.799999999999997,117,b2b,0,New Orleans Pelicans,33,12,0.3636,1610612740,,-1.45,2026-03-01T00:00:00Z,0022500877,LAC,110.32142857142857,111.78571428571429,True,0.15,1.8666,109.2,107.8,1.4642857142857224,-1.4000000000000057,3,0,137,2_days,2,LA Clippers,36,17,0.4722,1610612746,,,,,,,2026-03-01,,,,0,2025,,,,,,,,,,False
8,SAC,122.76470588235294,110.17647058823529,True,0.15,126.6,113.2,-12.588235294117652,-13.399999999999991,104,2_days,2,Sacramento Kings,26,6,0.2308,1610612758,9,1.45,2026-03-01T00:00:00Z,0022500878,LAL,116.65625,115.84375,True,1.6,0.8838,111.4,112.4,-0.8125,1.0,1,0,128,b2b,0,Los Angeles Lakers,39,18,0.4615,1610612747,493.667,517.222,502,-696.444,-741.333,-664,2026-03-01,2026-03-02T02:40:00Z,home_away_nba_game_day_local,2026-03-02T01:56:20.952854+00:00,0,2025,12.778,13.056,13.0,-12.778,-13.056,-13.0,234.944,232.056,235.5,False
2,HOU,111.73529411764706,116.1470588235294,True,0.4,106.6,115.4,4.411764705882348,8.800000000000011,123,1_day,1,Houston Rockets,25,9,0.36,1610612745,6,0.0,2026-03-02T00:00:00Z,0022500879,WAS,122.78125,114.0,True,0.4,3.0245,125.2,112.4,-8.78125,-12.799999999999997,6,0,118,1_day,1,Washington Wizards,35,19,0.5429,1610612764,-19419.667,-901.833,-100000,1671.667,515,4000,2026-03-02,2026-03-03T00:12:00Z,home_away_nba_game_day_local,2026-03-03T01:40:17.315414+00:00,0,2025,-18.75,-11.583,-20.5,18.75,11.583,20.5,232.167,226.0,233.5,False
2,BOS,107.18181818181819,114.60606060606061,True,1.6,96.4,110.8,7.424242424242422,14.399999999999991,108,b2b,0,Boston Celtics,50,20,0.4,1610612738,9,0.0,2026-03-02T00:00:00Z,0022500880,MIL,117.4,115.36666666666666,True,1.6,0.9887,120.4,107.0,-2.0333333333333456,-13.400000000000006,2,0,81,b2b,0,Milwaukee Bucks,36,13,0.3611,1610612749,-562.889,-137.667,-900,351.333,88.333,520,2026-03-02,2026-03-03T00:41:00Z,home_away_nba_game_day_local,2026-03-03T01:40:17.315414+00:00,0,2025,-7.889,-2.222,-10.5,7.889,2.222,10.5,207.722,215.278,204.5,False
6,DEN,115.69444444444444,120.72222222222223,True,1.6,111.8,121.2,5.027777777777786,9.400000000000006,128,b2b,0,Denver Nuggets,39,16,0.4103,1610612743,9,-1.2,2026-03-02T00:00:00Z,0022500881,UTA,127.21212121212122,120.72727272727273,True,0.4,4.4424,125.4,112.2,-6.484848484848484,-13.200000000000003,6,0,125,1_day,1,Utah Jazz,39,15,0.3846,1610612762,-585.222,-571.667,-542,425.333,417.333,423,2026-03-02,2026-03-03T02:10:00Z,home_away_nba_game_day_local,2026-03-03T01:40:17.315414+00:00,0,2025,-11.556,-11.389,-11.5,11.556,11.389,11.5,241.778,243.056,242.0,False
,LAC,112.63636363636364,110.78787878787878,True,1.6,112.2,114.2,-1.8484848484848584,2.0,114,b2b,0,LA Clippers,31,9,0.2903,1610612746,,-1.2,2026-03-02T00:00:00Z,0022500882,GSW,114.47058823529412,117.97058823529412,True,0.4,4.7965,118.4,116.2,3.5,-2.200000000000003,6,0,101,1_day,1,Golden State Warriors,48,17,0.3542,1610612744,,,,,,,2026-03-02,,,,0,2025,,,,,,,,,,False
2,DAL,117.48275862068965,113.44827586206897,True,0.4,119.6,114.0,-4.034482758620683,-5.599999999999994,90,1_day,1,Dallas Mavericks,22,3,0.1364,1610612742,6,-0.25,2026-03-03T00:00:00Z,0022500883,CHA,113.35483870967742,113.93548387096774,True,0.15,0.7905,106.2,123.0,0.5806451612903203,16.799999999999997,1,0,117,2_days,2,Charlotte Hornets,51,20,0.3922,1610612766,1805,1805,1700,-9400,-9400,-10000,2026-03-03,2026-03-04T00:11:00Z,home_away_nba_game_day_local,2026-03-04T02:18:06.188401+00:00,0,2025,16.667,15.167,16.5,-16.667,-15.167,-16.5,215.5,217.0,215.5,False
2,DET,112.06451612903226,116.70967741935483,True,0.4,110.2,116.2,4.6451612903225765,6.0,109,1_day,1,Detroit Pistons,24,9,0.375,1610612765,6,0.0,2026-03-03T00:00:00Z,0022500884,CLE,113.60606060606061,118.72727272727273,True,0.4,1.2028,111.4,112.6,5.121212121212125,1.1999999999999886,2,0,113,1_day,1,Cleveland Cavaliers,46,17,0.3696,1610612739,270,169.167,265,-373.333,-221.833,-370,2026-03-03,2026-03-04T00:11:00Z,home_away_nba_game_day_local,2026-03-04T02:18:06.188401+00:00,0,2025,4.0,3.75,3.5,-4.0,-3.75,-3.5,225.167,221.75,224.5,False
2,WAS,122.1,110.0,True,1.6,126.2,109.8,-12.099999999999994,-16.400000000000006,109,b2b,0,Washington Wizards,32,7,0.2188,1610612764,6,-1.2,2026-03-03T00:00:00Z,0022500885,ORL,113.53125,115.46875,True,0.4,0.0,110.0,106.2,1.9375,-3.799999999999997,1,0,126,1_day,1,Orlando Magic,25,10,0.4,1610612753,1762.5,1762.5,2000,-10458.25,-10458.25,-20000,2026-03-03,2026-03-04T00:12:00Z,home_away_nba_game_day_local,2026-03-04T02:18:06.188401+00:00,0,2025,23.333,17.5,24.5,-23.333,-17.5,-24.5,232.917,222.083,235.5,False
2,BKN,115.71875,103.84375,True,0.4,123.6,108.2,-11.875,-15.399999999999991,98,1_day,1,Brooklyn Nets,32,6,0.1875,1610612751,6,-0.25,2026-03-03T00:00:00Z,0022500886,MIA,117.54545454545455,120.45454545454545,True,0.15,0.9155,114.8,122.6,2.9090909090909065,7.799999999999997,3,0,124,2_days,2,Miami Heat,36,13,0.3611,1610612748,1985,1435,3000,-16560,-5920,-50000,2026-03-03,2026-03-04T00:43:00Z,home_away_nba_game_day_local,2026-03-04T02:18:06.188401+00:00,0,2025,18.75,17.583,17.5,-18.75,-17.583,-17.5,221.583,232.417,220.5,False
2,NYK,112.25806451612904,115.19354838709677,True,0.4,100.2,109.6,2.9354838709677296,9.399999999999991,111,1_day,1,New York Knicks,29,10,0.3448,1610612752,6,-0.25,2026-03-03T00:00:00Z,0022500887,TOR,112.44117647058823,113.11764705882354,True,0.15,0.8807,109.2,116.0,0.6764705882353041,6.799999999999997,2,0,95,2_days,2,Toronto Raptors,28,8,0.2857,1610612761,-596.833,-472.5,-650,386.667,319.167,420,2026-03-03,2026-03-04T00:43:00Z,home_away_nba_game_day_local,2026-03-04T02:18:06.188401+00:00,0,2025,-7.833,-7.833,-8.5,7.833,7.833,8.5,228.5,232.333,226.5,False
2,SAS,112.38888888888889,116.86111111111111,True,0.4,111.2,115.6,4.4722222222222285,4.3999999999999915,131,1_day,1,San Antonio Spurs,45,18,0.4,1610612759,6,0.0,2026-03-03T00:00:00Z,0022500888,PHI,117.08823529411765,115.17647058823529,True,0.4,1.077,115.8,120.6,-1.9117647058823621,4.799999999999997,2,0,91,1_day,1,Philadelphia 76ers,42,10,0.2381,1610612755,-6747.333,-646.5,-20000,1272.5,409.167,2500,2026-03-03,2026-03-04T01:14:00Z,home_away_nba_game_day_local,2026-03-04T02:18:06.188401+00:00,0,2025,-21.25,-10.583,-20.5,21.25,10.583,20.5,236.083,228.833,236.5,False
10,OKC,109.32352941176471,118.58823529411765,True,0.4,110.4,116.0,9.264705882352942,5.599999999999994,116,1_day,1,Oklahoma City Thunder,42,10,0.2381,1610612760,9,0.0,2026-03-03T00:00:00Z,0022500889,CHI,117.44444444444444,115.16666666666667,True,0.4,3.0804,116.0,108.0,-2.2777777777777715,-8.0,6,0,108,1_day,1,Chicago Bulls,49,17,0.3469,1610612741,-350.444,-459,-390,264.667,349.333,280,2026-03-03,2026-03-04T01:10:00Z,home_away_nba_game_day_local,2026-03-04T02:18:06.188401+00:00,0,2025,-7.667,-10.722,-6.5,7.667,10.722,6.5,225.556,227.611,222.5,False
2,MEM,118.96875,115.21875,True,0.4,120.6,119.0,-3.75,-1.5999999999999943,110,1_day,1,Memphis Grizzlies,38,15,0.3947,1610612763,6,0.0,2026-03-03T00:00:00Z,0022500890,MIN,111.4375,116.0,True,0.4,0.0,112.6,113.0,4.5625,0.4000000000000057,0,0,117,1_day,1,Minnesota Timberwolves,34,10,0.2941,1610612750,249.167,219.167,255,-341.333,-299.167,-350,2026-03-03,2026-03-04T01:11:00Z,home_away_nba_game_day_local,2026-03-04T02:18:06.188401+00:00,0,2025,6.583,6.833,7.5,-6.583,-6.833,-7.5,233.333,223.333,234.5,False
10,NOP,120.48387096774194,113.06451612903226,True,0.4,116.0,120.0,-7.41935483870968,4.0,101,1_day,1,New Orleans Pelicans,29,8,0.2759,1610612740,9,0.0,2026-03-03T00:00:00Z,0022500891,LAL,116.27272727272727,116.21212121212122,True,0.4,0.0,107.8,113.0,-0.06060606060604812,5.200000000000003,0,0,110,1_day,1,Los Angeles Lakers,37,11,0.2973,1610612747,275.667,286.333,282,-347.111,-363,-342,2026-03-03,2026-03-04T03:40:00Z,home_away_nba_game_day_local,2026-03-04T02:18:06.188401+00:00,0,2025,8.333,8.889,8.0,-8.333,-8.889,-8.0,242.389,241.333,242.5,False
10,PHX,114.33333333333333,113.36666666666666,False,0.0,106.0,95.6,-0.9666666666666686,-10.400000000000006,114,3_plus_days,4,Phoenix Suns,49,19,0.3878,1610612756,9,0.4,2026-03-03T00:00:00Z,0022500892,SAC,119.12903225806451,111.0,True,0.4,2.5244,126.0,115.2,-8.129032258064512,-10.799999999999997,5,0,103,1_day,1,Sacramento Kings,27,7,0.2593,1610612758,-381.222,-408.111,-361,297.667,314.667,297,2026-03-03,2026-03-04T04:10:00Z,home_away_nba_game_day_local,2026-03-04T02:18:06.188401+00:00,0,2025,-9.444,-9.833,-9.0,9.444,9.833,9.0,223.889,223.278,224.0,False
17,OKC,109.28571428571429,118.51428571428572,True,1.6,109.4,115.0,9.228571428571428,5.599999999999994,103,b2b,0,Oklahoma City Thunder,42,16,0.381,1610612760,9,0.0,2026-03-04T00:00:00Z,0022500893,NYK,108.97222222222223,117.52777777777777,True,1.6,0.0,98.0,110.2,8.555555555555543,12.200000000000003,1,0,100,b2b,0,New York Knicks,35,10,0.2857,1610612752,-172.444,-179.444,-170,145.444,150.667,150,2026-03-04,2026-03-05T00:10:00Z,home_away_nba_game_day_local,2026-03-04T23:02:56.467758+00:00,0,2025,-4.167,-4.0,-4.0,4.167,4.0,4.0,221.556,222.333,221.5,False
17,CHA,113.8,118.57142857142857,True,1.6,100.6,123.8,4.771428571428572,23.200000000000003,118,b2b,0,Charlotte Hornets,49,19,0.3878,1610612766,9,-1.2,2026-03-04T00:00:00Z,0022500894,BOS,107.45161290322581,115.83870967741936,True,0.4,1.3973,94.8,110.2,8.387096774193552,15.400000000000006,1,0,89,1_day,1,Boston Celtics,36,10,0.2778,1610612738,204.333,203,210,-249.778,-248.222,-248,2026-03-04,2026-03-05T00:40:00Z,home_away_nba_game_day_local,2026-03-04T23:02:56.467758+00:00,0,2025,6.5,6.611,6.5,-6.5,-6.611,-6.5,214.556,215.389,214.5,False
11,UTA,124.61290322580645,115.19354838709677,True,0.4,124.0,113.4,-9.41935483870968,-10.599999999999994,102,1_day,1,Utah Jazz,39,12,0.3077,1610612762,9,1.2,2026-03-04T00:00:00Z,0022500895,PHI,117.48571428571428,114.48571428571428,True,1.6,2.272,116.8,116.6,-3.0,-0.20000000000000284,3,0,106,b2b,0,Philadelphia 76ers,35,9,0.2571,1610612755,279,327.333,289,-352.889,-425.667,-351,2026-03-04,2026-03-05T00:40:00Z,home_away_nba_game_day_local,2026-03-04T23:02:56.467758+00:00,0,2025,8.167,9.667,8.0,-8.167,-9.667,-8.0,237.556,239.944,237.5,False
10,POR,118.78787878787878,113.33333333333333,True,0.15,111.4,105.6,-5.454545454545453,-5.800000000000011,122,2_days,2,Portland Trail Blazers,43,15,0.3488,1610612757,9,1.45,2026-03-04T00:00:00Z,0022500896,MEM,118.03125,116.5,True,1.6,2.9267,116.8,117.0,-1.53125,0.20000000000000284,6,0,114,b2b,0,Memphis Grizzlies,32,14,0.4375,1610612763,-440,-304.444,-420,335.667,245,340,2026-03-04,2026-03-05T01:10:00Z,home_away_nba_game_day_local,2026-03-04T23:02:56.467758+00:00,0,2025,-10.333,-7.778,-10.0,10.333,7.778,10.0,233.444,237.056,233.5,False
17,ATL,118.20588235294117,118.32352941176471,True,0.15,105.4,118.4,0.1176470588235361,13.0,131,2_days,2,Atlanta Hawks,45,20,0.4444,1610612737,9,0.25,2026-03-04T00:00:00Z,0022500897,MIL,117.09677419354838,114.25806451612904,True,0.4,0.0,117.6,104.4,-2.838709677419345,-13.199999999999989,1,0,113,1_day,1,Milwaukee Bucks,39,13,0.3333,1610612749,-105.778,-62.778,-103,-113.778,-90.333,-113,2026-03-04,2026-03-05T02:40:00Z,home_away_nba_game_day_local,2026-03-04T23:02:56.467758+00:00,0,2025,0.889,-0.222,1.0,-0.889,0.222,-1.0,231.944,231.556,232.0,False
,IND,121.12903225806451,109.16129032258064,True,0.15,131.6,115.4,-11.967741935483872,-16.19999999999999,107,2_days,2,Indiana Pacers,36,10,0.2778,1610612754,,0.25,2026-03-04T00:00:00Z,0022500898,LAC,110.55172413793103,112.65517241379311,True,0.4,0.8276,109.6,114.0,2.1034482758620783,4.400000000000006,2,0,130,1_day,1,LA Clippers,32,12,0.375,1610612746,,,,,,,2026-03-04,,,,0,2025,,,,,,,,,,False
3,DAL,117.46666666666667,112.66666666666667,True,0.4,117.0,105.2,-4.799999999999997,-11.799999999999997,114,1_day,1,Dallas Mavericks,32,14,0.4375,1610612742,9,0.0,2026-03-05T00:00:00Z,0022500899,ORL,113.39393939393939,115.78787878787878,True,0.4,0.0,109.2,109.4,2.393939393939391,0.20000000000000284,1,0,115,1_day,1,Orlando Magic,39,13,0.3333,1610612753,263.556,287.222,263,-331,-365.667,-317,2026-03-05,2026-03-06T00:10:00Z,home_away_nba_game_day_local,2026-03-05T23:02:06.982313+00:00,0,2025,7.778,8.556,7.5,-7.778,-8.556,-7.5,229.889,228.556,229.5,False
2,UTA,124.03125,114.78125,True,1.6,120.6,111.0,-9.25,-9.599999999999994,122,b2b,0,Utah Jazz,35,15,0.4286,1610612762,9,-1.2,2026-03-05T00:00:00Z,0022500900,WAS,122.78787878787878,114.12121212121212,True,0.4,3.4136,125.6,109.2,-8.666666666666657,-16.39999999999999,7,0,112,1_day,1,Washington Wizards,42,18,0.4286,1610612764,146.333,106.556,150,-174.222,-127.889,-170,2026-03-05,2026-03-06T00:10:00Z,home_away_nba_game_day_local,2026-03-05T23:02:06.982313+00:00,0,2025,4.444,2.0,4.5,-4.444,-2.0,-4.5,240.444,242.944,240.5,False
2,BKN,115.96969696969697,103.66666666666667,True,0.4,125.4,107.0,-12.303030303030297,-18.400000000000006,110,1_day,1,Brooklyn Nets,41,16,0.3902,1610612751,9,0.0,2026-03-05T00:00:00Z,0022500901,MIA,116.97058823529412,120.55882352941177,True,0.4,1.5182,115.0,121.8,3.588235294117652,6.799999999999997,4,0,126,1_day,1,Miami Heat,27,9,0.3333,1610612748,551.889,548.333,576,-813.778,-809.889,-786,2026-03-05,2026-03-06T00:40:00Z,home_away_nba_game_day_local,2026-03-05T23:02:06.982313+00:00,0,2025,12.556,12.667,12.5,-12.556,-12.667,-12.5,224.556,225.778,224.5,False
3,GSW,113.61290322580645,112.93548387096774,True,0.15,117.0,114.4,-0.6774193548387046,-2.5999999999999943,115,2_days,2,Golden State Warriors,38,14,0.3684,1610612744,9,0.0,2026-03-05T00:00:00Z,0022500902,HOU,107.86206896551724,114.96551724137932,True,0.15,3.756,108.6,118.8,7.103448275862078,10.200000000000003,4,0,113,2_days,2,Houston Rockets,34,14,0.4118,1610612745,317.444,299.111,321,-410.889,-386.222,-395,2026-03-05,2026-03-06T00:40:00Z,home_away_nba_game_day_local,2026-03-05T23:02:06.982313+00:00,0,2025,9.389,9.333,9.5,-9.389,-9.333,-9.5,214.167,215.778,214.0,False
3,TOR,111.625,114.90625,True,0.4,111.2,113.0,3.28125,1.7999999999999972,107,1_day,1,Toronto Raptors,21,9,0.4286,1610612761,9,0.0,2026-03-05T00:00:00Z,0022500903,MIN,111.39393939393939,116.03030303030303,True,0.4,1.0772,112.4,112.0,4.63636363636364,-0.4000000000000057,1,0,115,1_day,1,Minnesota Timberwolves,31,13,0.4194,1610612750,166.667,196.333,171,-199.444,-238.333,-195,2026-03-05,2026-03-06T01:10:00Z,home_away_nba_game_day_local,2026-03-05T23:02:06.982313+00:00,0,2025,4.722,6.0,4.5,-4.722,-6.0,-4.5,224.778,227.611,224.5,False
3,DET,112.09375,116.46875,True,0.4,110.8,112.8,4.375,2.0,106,1_day,1,Detroit Pistons,28,12,0.4286,1610612765,9,0.0,2026-03-05T00:00:00Z,0022500904,SAS,111.51724137931035,120.24137931034483,True,0.4,1.3637,105.0,114.0,8.724137931034477,9.0,3,0,121,1_day,1,San Antonio Spurs,37,13,0.3514,1610612759,133,130,138,-157.556,-154.778,-157,2026-03-05,2026-03-06T01:10:00Z,home_away_nba_game_day_local,2026-03-05T23:02:06.982313+00:00,0,2025,3.444,3.5,3.5,-3.444,-3.5,-3.5,228.556,228.056,228.5,False
2,CHI,123.2,117.3,True,0.4,114.0,107.6,-5.900000000000006,-6.400000000000006,105,1_day,1,Chicago Bulls,28,7,0.25,1610612741,9,0.0,2026-03-05T00:00:00Z,0022500905,PHX,108.05882352941177,111.26470588235294,True,0.4,2.2435,102.4,99.6,3.205882352941174,-2.8000000000000114,3,0,103,1_day,1,Phoenix Suns,46,13,0.2826,1610612756,395.778,411.222,411,-533.222,-561,-523,2026-03-05,2026-03-06T02:10:00Z,home_away_nba_game_day_local,2026-03-05T23:02:06.982313+00:00,0,2025,10.889,11.556,11.0,-10.889,-11.556,-11.0,224.5,224.667,224.5,False
1,LAL,114.27272727272727,113.45454545454545,True,0.4,105.8,117.2,-0.818181818181813,11.400000000000006,113,1_day,1,Los Angeles Lakers,31,13,0.4194,1610612747,6,-0.25,2026-03-05T00:00:00Z,0022500906,DEN,114.9,117.96666666666667,True,0.15,1.2828,116.2,115.4,3.066666666666663,-0.7999999999999972,3,0,120,2_days,2,Denver Nuggets,31,14,0.4516,1610612743,385.833,385.833,390,-594,-594,-590,2026-03-05,2026-03-06T03:13:00Z,home_away_nba_game_day_local,2026-03-06T04:59:31.562557+00:00,0,2025,7.25,7.25,7.5,-7.25,-7.25,-7.5,237.25,237.25,236.5,False
1,NOP,120.15625,112.6875,True,0.4,115.8,115.0,-7.46875,-0.7999999999999972,133,1_day,1,New Orleans Pelicans,34,12,0.3529,1610612740,6,0.0,2026-03-05T00:00:00Z,0022500907,SAC,118.96875,110.75,True,0.4,2.5244,121.0,111.4,-8.21875,-9.599999999999994,5,0,123,1_day,1,Sacramento Kings,31,8,0.2581,1610612758,-7055.5,-7055.5,-7000,1645.833,1645.833,1500,2026-03-05,2026-03-06T03:11:00Z,home_away_nba_game_day_local,2026-03-06T04:59:31.562557+00:00,0,2025,-11.083,-11.083,-11.5,11.083,11.083,11.5,250.833,250.833,250.5,False
