game_id,game_date,odds_commence_time_utc,odds_commence_time_cst,season_year,went_ot,ot_minutes,home_team_id,home_team,home_abbr,home_points,home_rest_days,home_rest_bucket,home_fatigue_flag,home_fatigue_score,home_avg_points_for,home_avg_points_against,home_net_rating,away_team_id,away_team,away_abbr,away_points,away_rest_days,away_rest_bucket,away_fatigue_flag,away_fatigue_score,away_avg_points_for,away_avg_points_against,away_net_rating,home_team_3pm,home_team_3pa,home_team_3pt_pct,away_team_3pm,away_team_3pa,away_team_3pt_pct,avg_team_3pm,avg_team_3pa,avg_team_3pt_pct,home_away_3pt_pct_diff,spread_home,spread_away,total,moneyline_home,moneyline_away,odds_source_used,Projected Home Score,Projected Away score,Total Projection,Total Bet,Home Line Projection,Line Bet,Spread Edge,Total Edge,Parlay Edge Score,Explanation,Line Result,odds_snapshot_utc,odds_match_method,Decision Factors,actionability,agent_override_confidence_delta,agent_override_pick,agent_override_reason,all_time_snapshot_count,confidence_reason,consensus_book_count,fatigue_diff_home_minus_away,home_injury_impact,home_num_out,home_num_questionable,moneyline_away_consensus,moneyline_away_consensus_all_time,moneyline_away_last,moneyline_home_consensus,moneyline_home_consensus_all_time,moneyline_home_last,nba_game_day_local,odds_commence_time_raw,odds_join_method,odds_snapshot_last_utc,spread_away_consensus,spread_away_consensus_all_time,spread_away_last,spread_home_consensus,spread_home_consensus_all_time,spread_home_last,total_consensus,total_consensus_all_time,total_last
0022500863,2026-02-28T00:00:00Z,,,2025,False,0,1610612766,Charlotte Hornets,CHA,0,1,1_day,True,0.4,111.46,110.08,1.38,1610612757,Portland Trail Blazers,POR,0,1,1_day,True,0.4,112.62,121.44,-8.81,,,,,,,,,,,,,,,,LAST,116.44999999999999,111.35,227.79999999999998,,-5.099999999999994,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-02-28,,,,,,,,,,,,
0022500864,2026-02-28T00:00:00Z,,,2025,False,0,1610612748,Miami Heat,MIA,0,1,1_day,True,0.4,121.62,118.38,3.25,1610612745,Houston Rockets,HOU,0,1,1_day,True,0.4,113.47,111.6,1.87,,,,,,,,,,,,,,,,LAST,116.61,115.925,232.535,,-0.6850000000000023,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-02-28,,,,,,,,,,,,
0022500865,2026-02-28T00:00:00Z,,,2025,False,0,1610612764,Washington Wizards,WAS,0,1,1_day,True,0.4,112.13,124.87,-12.73,1610612761,Toronto Raptors,TOR,0,2,2_days,True,0.15,113.4,113.4,0.0,,,,,,,,,,,,,,,,LAST,112.765,119.135,231.9,,6.3700000000000045,,,,,,,,,{},NONE,,,,,No model signal,,0.25,0.0,0,0,,,,,,,2026-02-28,,,,,,,,,,,,
0022500866,2026-02-28T00:00:00Z,,,2025,False,0,1610612744,Golden State Warriors,GSW,0,2,2_days,True,0.15,120.83,113.0,7.83,1610612747,Los Angeles Lakers,LAL,0,1,1_day,True,0.4,113.78,113.17,0.61,,,,,,,,,,,,,,,,LAST,117.0,113.39,230.39,,-3.6099999999999994,,,,,,,,,{},NONE,,,,,No model signal,,-0.25,0.0,0,0,,,,,,,2026-02-28,,,,,,,,,,,,
0022500867,2026-02-28T00:00:00Z,,,2025,False,0,1610612762,Utah Jazz,UTA,0,1,1_day,True,0.4,111.91,126.27,-14.36,1610612740,New Orleans Pelicans,NOP,0,1,1_day,True,0.4,111.89,120.39,-8.5,,,,,,,,,,,,,,,,LAST,116.15,119.08,235.23000000000002,,2.9299999999999926,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-02-28,,,,,,,,,,,,
0022500868,2026-03-01T00:00:00Z,,,2025,False,0,1610612752,New York Knicks,NYK,0,1,1_day,True,0.4,120.95,109.63,11.32,1610612759,San Antonio Spurs,SAS,0,2,2_days,True,0.15,114.0,112.08,1.92,,,,,,,,,,,,,,,,LAST,116.515,111.815,228.32999999999998,,-4.700000000000003,,,,,,,,,{},NONE,,,,,No model signal,,0.25,0.0,0,0,,,,,,,2026-03-01,,,,,,,,,,,,
0022500869,2026-03-01T00:00:00Z,,,2025,False,0,1610612751,Brooklyn Nets,BKN,0,1,1_day,True,0.4,115.24,114.94,0.29,1610612739,Cleveland Cavaliers,CLE,0,1,1_day,True,0.4,121.06,117.12,3.94,,,,,,,,,,,,,,,,LAST,116.18,118.0,234.18,,1.8199999999999932,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-01,,,,,,,,,,,,
0022500870,2026-03-01T00:00:00Z,,,2025,False,0,1610612741,Chicago Bulls,CHI,0,2,2_days,True,0.15,120.33,106.67,13.67,1610612749,Milwaukee Bucks,MIL,0,1,1_day,True,0.4,110.62,111.31,-0.69,,,,,,,,,,,,,,,,LAST,115.82,108.64500000000001,224.465,,-7.174999999999983,,,,,,,,,{},NONE,,,,,No model signal,,-0.25,0.0,0,0,,,,,,,2026-03-01,,,,,,,,,,,,
0022500871,2026-03-01T00:00:00Z,,,2025,False,0,1610612743,Denver Nuggets,DEN,0,1,1_day,True,0.4,118.19,114.31,3.88,1610612750,Minnesota Timberwolves,MIN,0,2,2_days,True,0.15,117.2,114.8,2.4,,,,,,,,,,,,,,,,LAST,116.495,115.755,232.25,,-0.7400000000000091,,,,,,,,,{},NONE,,,,,No model signal,,0.25,0.0,0,0,,,,,,,2026-03-01,,,,,,,,,,,,
0022500872,2026-03-01T00:00:00Z,,,2025,False,0,1610612754,Indiana Pacers,IND,0,2,2_days,True,0.15,121.0,122.75,-1.75,1610612763,Memphis Grizzlies,MEM,0,1,1_day,True,0.4,114.5,118.5,-4.0,,,,,,,,,,,,,,,,LAST,119.75,118.625,238.375,,-1.125,,,,,,,,,{},NONE,,,,,No model signal,,-0.25,0.0,0,0,,,,,,,2026-03-01,,,,,,,,,,,,
0022500873,2026-03-01T00:00:00Z,,,2025,False,0,1610612737,Atlanta Hawks,ATL,0,2,2_days,True,0.15,117.5,118.5,-1.0,1610612757,Portland Trail Blazers,POR,0,0,b2b,True,1.6,119.57,110.71,8.86,,,,,,,,,,,,,,,,LAST,114.10499999999999,119.035,233.14,,4.930000000000007,,,,,,,,,{},NONE,,,,,No model signal,,-1.45,0.0,0,0,,,,,,,2026-03-01,,,,,,,,,,,,
0022500874,2026-03-01T00:00:00Z,,,2025,False,0,1610612738,Boston Celtics,BOS,0,1,1_day,True,0.4,113.19,105.25,7.94,1610612755,Philadelphia 76ers,PHI,0,2,2_days,True,0.15,107.33,108.67,-1.33,,,,,,,,,,,,,,,,LAST,110.93,106.28999999999999,217.22,,-4.640000000000015,,,,,,,,,{},NONE,,,,,No model signal,,0.25,0.0,0,0,,,,,,,2026-03-01,,,,,,,,,,,,
0022500875,2026-03-01T00:00:00Z,,,2025,False,0,1610612753,Orlando Magic,ORL,0,2,2_days,True,0.15,117.67,116.67,1.0,1610612765,Detroit Pistons,DET,0,1,1_day,True,0.4,112.64,108.5,4.14,,,,,,,,,,,,,,,,LAST,113.08500000000001,114.655,227.74,,1.5699999999999932,,,,,,,,,{},NONE,,,,,No model signal,,-0.25,0.0,0,0,,,,,,,2026-03-01,,,,,,,,,,,,
0022500876,2026-03-01T00:00:00Z,,,2025,False,0,1610612742,Dallas Mavericks,DAL,0,1,1_day,True,0.4,117.35,117.12,0.24,1610612760,Oklahoma City Thunder,OKC,0,1,1_day,True,0.4,123.19,107.86,15.33,,,,,,,,,,,,,,,,LAST,112.60499999999999,120.155,232.76,,7.550000000000011,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-01,,,,,,,,,,,,
0022500877,2026-03-01T00:00:00Z,,,2025,False,0,1610612746,LA Clippers,LAC,0,2,2_days,True,0.15,121.2,110.6,10.6,1610612740,New Orleans Pelicans,NOP,0,0,b2b,True,1.6,110.8,122.8,-12.0,,,,,,,,,,,,,,,,LAST,122.0,110.69999999999999,232.7,,-11.300000000000011,,,,,,,,,{},NONE,,,,,No model signal,,-1.45,0.0,0,0,,,,,,,2026-03-01,,,,,,,,,,,,
0022500878,2026-03-01T00:00:00Z,,,2025,False,0,1610612747,Los Angeles Lakers,LAL,0,0,b2b,True,1.6,115.0,118.4,-3.4,1610612758,Sacramento Kings,SAC,0,2,2_days,True,0.15,110.33,122.0,-11.67,,,,,,,,,,,,,,,,LAST,118.5,114.36500000000001,232.865,,-4.134999999999991,,,,,,,,,{},NONE,,,,,No model signal,,1.45,0.0,0,0,,,,,,,2026-03-01,,,,,,,,,,,,
0022500879,2026-03-02T00:00:00Z,,,2025,False,0,1610612764,Washington Wizards,WAS,0,1,1_day,True,0.4,112.13,124.87,-12.73,1610612745,Houston Rockets,HOU,0,1,1_day,True,0.4,113.47,111.6,1.87,,,,,,,,,,,,,,,,LAST,111.865,119.17,231.035,,7.305000000000007,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-02,,,,,,,,,,,,
0022500880,2026-03-02T00:00:00Z,,,2025,False,0,1610612749,Milwaukee Bucks,MIL,0,0,b2b,True,1.6,117.33,118.33,-1.0,1610612738,Boston Celtics,BOS,0,0,b2b,True,1.6,115.2,101.6,13.6,,,,,,,,,,,,,,,,LAST,109.465,116.765,226.23000000000002,,7.299999999999997,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-02,,,,,,,,,,,,
0022500881,2026-03-02T00:00:00Z,,,2025,False,0,1610612762,Utah Jazz,UTA,0,1,1_day,True,0.4,111.91,126.27,-14.36,1610612743,Denver Nuggets,DEN,0,0,b2b,True,1.6,123.14,118.0,5.14,,,,,,,,,,,,,,,,LAST,114.955,124.705,239.66,,9.75,,,,,,,,,{},NONE,,,,,No model signal,,-1.2,0.0,0,0,,,,,,,2026-03-02,,,,,,,,,,,,
0022500882,2026-03-02T00:00:00Z,,,2025,False,0,1610612744,Golden State Warriors,GSW,0,1,1_day,True,0.4,120.12,113.94,6.18,1610612746,LA Clippers,LAC,0,0,b2b,True,1.6,105.33,111.83,-6.5,,,,,,,,,,,,,,,,LAST,115.975,109.63499999999999,225.60999999999999,,-6.340000000000003,,,,,,,,,{},NONE,,,,,No model signal,,-1.2,0.0,0,0,,,,,,,2026-03-02,,,,,,,,,,,,
0022500883,2026-03-03T00:00:00Z,,,2025,False,0,1610612766,Charlotte Hornets,CHA,0,2,2_days,True,0.15,105.6,119.6,-14.0,1610612742,Dallas Mavericks,DAL,0,1,1_day,True,0.4,112.06,118.88,-6.81,,,,,,,,,,,,,,,,LAST,112.24,115.83,228.07,,3.5900000000000034,,,,,,,,,{},NONE,,,,,No model signal,,-0.25,0.0,0,0,,,,,,,2026-03-03,,,,,,,,,,,,
0022500884,2026-03-03T00:00:00Z,,,2025,False,0,1610612739,Cleveland Cavaliers,CLE,0,1,1_day,True,0.4,118.68,113.59,5.09,1610612765,Detroit Pistons,DET,0,1,1_day,True,0.4,112.64,108.5,4.14,,,,,,,,,,,,,,,,LAST,113.59,113.11500000000001,226.705,,-0.4749999999999943,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-03,,,,,,,,,,,,
0022500885,2026-03-03T00:00:00Z,,,2025,False,0,1610612753,Orlando Magic,ORL,0,1,1_day,True,0.4,116.11,111.06,5.06,1610612764,Washington Wizards,WAS,0,0,b2b,True,1.6,111.75,123.5,-11.75,,,,,,,,,,,,,,,,LAST,119.805,111.405,231.21,,-8.400000000000006,,,,,,,,,{},NONE,,,,,No model signal,,-1.2,0.0,0,0,,,,,,,2026-03-03,,,,,,,,,,,,
0022500886,2026-03-03T00:00:00Z,,,2025,False,0,1610612748,Miami Heat,MIA,0,2,2_days,True,0.15,124.67,128.0,-3.33,1610612751,Brooklyn Nets,BKN,0,1,1_day,True,0.4,101.88,114.94,-13.06,,,,,,,,,,,,,,,,LAST,119.805,114.94,234.745,,-4.865000000000009,,,,,,,,,{},NONE,,,,,No model signal,,-0.25,0.0,0,0,,,,,,,2026-03-03,,,,,,,,,,,,
0022500887,2026-03-03T00:00:00Z,,,2025,False,0,1610612761,Toronto Raptors,TOR,0,2,2_days,True,0.15,113.8,116.2,-2.4,1610612752,New York Knicks,NYK,0,1,1_day,True,0.4,114.33,113.28,1.06,,,,,,,,,,,,,,,,LAST,113.53999999999999,115.265,228.805,,1.7250000000000085,,,,,,,,,{},NONE,,,,,No model signal,,-0.25,0.0,0,0,,,,,,,2026-03-03,,,,,,,,,,,,
0022500888,2026-03-03T00:00:00Z,,,2025,False,0,1610612755,Philadelphia 76ers,PHI,0,1,1_day,True,0.4,115.0,119.12,-4.12,1610612759,San Antonio Spurs,SAS,0,1,1_day,True,0.4,120.82,118.09,2.73,,,,,,,,,,,,,,,,LAST,116.545,119.97,236.515,,3.424999999999997,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-03,,,,,,,,,,,,
0022500889,2026-03-03T00:00:00Z,,,2025,False,0,1610612741,Chicago Bulls,CHI,0,1,1_day,True,0.4,116.61,120.11,-3.5,1610612760,Oklahoma City Thunder,OKC,0,1,1_day,True,0.4,123.19,107.86,15.33,,,,,,,,,,,,,,,,LAST,112.235,121.65,233.885,,9.415000000000006,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-03,,,,,,,,,,,,
0022500890,2026-03-03T00:00:00Z,,,2025,False,0,1610612750,Minnesota Timberwolves,MIN,0,1,1_day,True,0.4,115.89,108.78,7.11,1610612763,Memphis Grizzlies,MEM,0,1,1_day,True,0.4,114.5,118.5,-4.0,,,,,,,,,,,,,,,,LAST,117.195,111.64,228.83499999999998,,-5.554999999999993,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-03,,,,,,,,,,,,
0022500891,2026-03-03T00:00:00Z,,,2025,False,0,1610612747,Los Angeles Lakers,LAL,0,1,1_day,True,0.4,116.46,116.38,0.08,1610612740,New Orleans Pelicans,NOP,0,1,1_day,True,0.4,111.89,120.39,-8.5,,,,,,,,,,,,,,,,LAST,118.425,114.13499999999999,232.56,,-4.290000000000006,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-03,,,,,,,,,,,,
0022500892,2026-03-03T00:00:00Z,,,2025,False,0,1610612758,Sacramento Kings,SAC,0,1,1_day,True,0.4,110.35,116.4,-6.05,1610612756,Phoenix Suns,PHX,0,4,3_plus_days,False,0.0,98.0,117.0,-19.0,,,,,,,,,,,,,,,,LAST,113.675,107.2,220.875,,-6.474999999999994,,,,,,,,,{},NONE,,,,,No model signal,,0.4,0.0,0,0,,,,,,,2026-03-03,,,,,,,,,,,,
0022500893,2026-03-04T00:00:00Z,,,2025,False,0,1610612752,New York Knicks,NYK,0,0,b2b,True,1.6,117.5,117.17,0.33,1610612760,Oklahoma City Thunder,OKC,0,0,b2b,True,1.6,110.5,119.75,-9.25,,,,,,,,,,,,,,,,LAST,118.625,113.83500000000001,232.46,,-4.789999999999992,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-04,,,,,,,,,,,,
0022500894,2026-03-04T00:00:00Z,,,2025,False,0,1610612738,Boston Celtics,BOS,0,1,1_day,True,0.4,113.19,105.25,7.94,1610612766,Charlotte Hornets,CHA,0,0,b2b,True,1.6,119.67,105.0,14.67,,,,,,,,,,,,,,,,LAST,109.095,112.46000000000001,221.555,,3.365000000000009,,,,,,,,,{},NONE,,,,,No model signal,,-1.2,0.0,0,0,,,,,,,2026-03-04,,,,,,,,,,,,
0022500895,2026-03-04T00:00:00Z,,,2025,False,0,1610612755,Philadelphia 76ers,PHI,0,0,b2b,True,1.6,119.5,115.75,3.75,1610612762,Utah Jazz,UTA,0,1,1_day,True,0.4,112.95,123.2,-10.25,,,,,,,,,,,,,,,,LAST,121.35,114.35,235.7,,-7.0,,,,,,,,,{},NONE,,,,,No model signal,,1.2,0.0,0,0,,,,,,,2026-03-04,,,,,,,,,,,,
0022500896,2026-03-04T00:00:00Z,,,2025,False,0,1610612763,Memphis Grizzlies,MEM,0,0,b2b,True,1.6,111.5,116.25,-4.75,1610612757,Portland Trail Blazers,POR,0,2,2_days,True,0.15,107.33,121.67,-14.33,,,,,,,,,,,,,,,,LAST,116.58500000000001,111.78999999999999,228.375,,-4.795000000000016,,,,,,,,,{},NONE,,,,,No model signal,,1.45,0.0,0,0,,,,,,,2026-03-04,,,,,,,,,,,,
0022500897,2026-03-04T00:00:00Z,,,2025,False,0,1610612749,Milwaukee Bucks,MIL,0,1,1_day,True,0.4,115.5,118.31,-2.81,1610612737,Atlanta Hawks,ATL,0,2,2_days,True,0.15,125.5,118.5,7.0,,,,,,,,,,,,,,,,LAST,117.0,121.905,238.905,,4.905000000000001,,,,,,,,,{},NONE,,,,,No model signal,,0.25,0.0,0,0,,,,,,,2026-03-04,,,,,,,,,,,,
0022500898,2026-03-04T00:00:00Z,,,2025,False,0,1610612746,LA Clippers,LAC,0,1,1_day,True,0.4,112.33,108.4,3.93,1610612754,Indiana Pacers,IND,0,2,2_days,True,0.15,105.0,115.25,-10.25,,,,,,,,,,,,,,,,LAST,113.78999999999999,106.7,220.49,,-7.089999999999989,,,,,,,,,{},NONE,,,,,No model signal,,0.25,0.0,0,0,,,,,,,2026-03-04,,,,,,,,,,,,
0022500899,2026-03-05T00:00:00Z,,,2025,False,0,1610612753,Orlando Magic,ORL,0,1,1_day,True,0.4,116.11,111.06,5.06,1610612742,Dallas Mavericks,DAL,0,1,1_day,True,0.4,112.06,118.88,-6.81,,,,,,,,,,,,,,,,LAST,117.495,111.56,229.055,,-5.935000000000002,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-05,,,,,,,,,,,,
0022500900,2026-03-05T00:00:00Z,,,2025,False,0,1610612764,Washington Wizards,WAS,0,1,1_day,True,0.4,112.13,124.87,-12.73,1610612762,Utah Jazz,UTA,0,0,b2b,True,1.6,116.6,128.2,-11.6,,,,,,,,,,,,,,,,LAST,120.16499999999999,120.735,240.89999999999998,,0.5700000000000074,,,,,,,,,{},NONE,,,,,No model signal,,-1.2,0.0,0,0,,,,,,,2026-03-05,,,,,,,,,,,,
0022500901,2026-03-05T00:00:00Z,,,2025,False,0,1610612748,Miami Heat,MIA,0,1,1_day,True,0.4,121.62,118.38,3.25,1610612751,Brooklyn Nets,BKN,0,1,1_day,True,0.4,101.88,114.94,-13.06,,,,,,,,,,,,,,,,LAST,118.28,110.13,228.41,,-8.150000000000006,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-05,,,,,,,,,,,,
0022500902,2026-03-05T00:00:00Z,,,2025,False,0,1610612745,Houston Rockets,HOU,0,2,2_days,True,0.15,118.6,106.0,12.6,1610612744,Golden State Warriors,GSW,0,2,2_days,True,0.15,119.0,113.0,6.0,,,,,,,,,,,,,,,,LAST,115.8,112.5,228.3,,-3.299999999999997,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-05,,,,,,,,,,,,
0022500903,2026-03-05T00:00:00Z,,,2025,False,0,1610612750,Minnesota Timberwolves,MIN,0,1,1_day,True,0.4,115.89,108.78,7.11,1610612761,Toronto Raptors,TOR,0,1,1_day,True,0.4,116.36,111.07,5.29,,,,,,,,,,,,,,,,LAST,113.47999999999999,112.57,226.04999999999998,,-0.9099999999999966,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-05,,,,,,,,,,,,
0022500904,2026-03-05T00:00:00Z,,,2025,False,0,1610612759,San Antonio Spurs,SAS,0,1,1_day,True,0.4,121.53,114.24,7.29,1610612765,Detroit Pistons,DET,0,1,1_day,True,0.4,112.64,108.5,4.14,,,,,,,,,,,,,,,,LAST,115.015,113.44,228.45499999999998,,-1.5750000000000028,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-05,,,,,,,,,,,,
0022500905,2026-03-05T00:00:00Z,,,2025,False,0,1610612756,Phoenix Suns,PHX,0,1,1_day,True,0.4,111.5,104.56,6.94,1610612741,Chicago Bulls,CHI,0,1,1_day,True,0.4,117.5,123.39,-5.89,,,,,,,,,,,,,,,,LAST,117.445,111.03,228.475,,-6.414999999999992,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-05,,,,,,,,,,,,
0022500906,2026-03-05T00:00:00Z,,,2025,False,0,1610612743,Denver Nuggets,DEN,0,2,2_days,True,0.15,125.67,118.0,7.67,1610612747,Los Angeles Lakers,LAL,0,1,1_day,True,0.4,113.78,113.17,0.61,,,,,,,,,,,,,,,,LAST,119.42,115.89,235.31,,-3.530000000000001,,,,,,,,,{},NONE,,,,,No model signal,,-0.25,0.0,0,0,,,,,,,2026-03-05,,,,,,,,,,,,
0022500907,2026-03-05T00:00:00Z,,,2025,False,0,1610612758,Sacramento Kings,SAC,0,1,1_day,True,0.4,110.35,116.4,-6.05,1610612740,New Orleans Pelicans,NOP,0,1,1_day,True,0.4,111.89,120.39,-8.5,,,,,,,,,,,,,,,,LAST,115.37,114.14500000000001,229.51500000000001,,-1.2249999999999943,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-05,,,,,,,,,,,,
0022500908,2026-03-06T00:00:00Z,,,2025,False,0,1610612738,Boston Celtics,BOS,0,1,1_day,True,0.4,113.19,105.25,7.94,1610612742,Dallas Mavericks,DAL,0,0,b2b,True,1.6,107.0,111.67,-4.67,,,,,,,,,,,,,,,,LAST,112.43,106.125,218.555,,-6.305000000000007,,,,,,,,,{},NONE,,,,,No model signal,,-1.2,0.0,0,0,,,,,,,2026-03-06,,,,,,,,,,,,
0022500909,2026-03-06T00:00:00Z,,,2025,False,0,1610612766,Charlotte Hornets,CHA,0,1,1_day,True,0.4,111.46,110.08,1.38,1610612748,Miami Heat,MIA,0,0,b2b,True,1.6,117.5,117.33,0.17,,,,,,,,,,,,,,,,LAST,114.395,113.78999999999999,228.185,,-0.605000000000004,,,,,,,,,{},NONE,,,,,No model signal,,-1.2,0.0,0,0,,,,,,,2026-03-06,,,,,,,,,,,,
0022500910,2026-03-06T00:00:00Z,,,2025,False,0,1610612745,Houston Rockets,HOU,0,0,b2b,True,1.6,103.67,106.33,-2.67,1610612757,Portland Trail Blazers,POR,0,1,1_day,True,0.4,112.62,121.44,-8.81,,,,,,,,,,,,,,,,LAST,112.555,109.475,222.03,,-3.0800000000000125,,,,,,,,,{},NONE,,,,,No model signal,,1.2,0.0,0,0,,,,,,,2026-03-06,,,,,,,,,,,,
0022500911,2026-03-06T00:00:00Z,,,2025,False,0,1610612743,Denver Nuggets,DEN,0,0,b2b,True,1.6,112.25,111.75,0.5,1610612752,New York Knicks,NYK,0,1,1_day,True,0.4,114.33,113.28,1.06,,,,,,,,,,,,,,,,LAST,112.765,113.03999999999999,225.805,,0.2749999999999915,,,,,,,,,{},NONE,,,,,No model signal,,1.2,0.0,0,0,,,,,,,2026-03-06,,,,,,,,,,,,
0022500912,2026-03-06T00:00:00Z,,,2025,False,0,1610612756,Phoenix Suns,PHX,0,0,b2b,True,1.6,114.4,118.2,-3.8,1610612740,New Orleans Pelicans,NOP,0,0,b2b,True,1.6,110.8,122.8,-12.0,,,,,,,,,,,,,,,,LAST,118.6,114.5,233.1,,-4.099999999999994,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-06,,,,,,,,,,,,
0022500913,2026-03-06T00:00:00Z,,,2025,False,0,1610612759,San Antonio Spurs,SAS,0,0,b2b,True,1.6,115.2,106.2,9.0,1610612746,LA Clippers,LAC,0,1,1_day,True,0.4,113.29,111.82,1.47,,,,,,,,,,,,,,,,LAST,113.50999999999999,109.745,223.255,,-3.7649999999999864,,,,,,,,,{},NONE,,,,,No model signal,,1.2,0.0,0,0,,,,,,,2026-03-06,,,,,,,,,,,,
0022500914,2026-03-06T00:00:00Z,,,2025,False,0,1610612747,Los Angeles Lakers,LAL,0,0,b2b,True,1.6,115.0,118.4,-3.4,1610612754,Indiana Pacers,IND,0,1,1_day,True,0.4,111.47,121.65,-10.18,,,,,,,,,,,,,,,,LAST,118.325,114.935,233.26,,-3.3900000000000006,,,,,,,,,{},NONE,,,,,No model signal,,1.2,0.0,0,0,,,,,,,2026-03-06,,,,,,,,,,,,
0022500915,2026-03-07T00:00:00Z,,,2025,False,0,1610612750,Minnesota Timberwolves,MIN,0,1,1_day,True,0.4,115.89,108.78,7.11,1610612753,Orlando Magic,ORL,0,1,1_day,True,0.4,114.18,116.53,-2.35,,,,,,,,,,,,,,,,LAST,116.21000000000001,111.48,227.69,,-4.730000000000004,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-07,,,,,,,,,,,,
0022500916,2026-03-07T00:00:00Z,,,2025,False,0,1610612765,Detroit Pistons,DET,0,1,1_day,True,0.4,117.06,105.83,11.22,1610612751,Brooklyn Nets,BKN,0,1,1_day,True,0.4,101.88,114.94,-13.06,,,,,,,,,,,,,,,,LAST,116.0,103.85499999999999,219.855,,-12.14500000000001,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-07,,,,,,,,,,,,
0022500917,2026-03-07T00:00:00Z,,,2025,False,0,1610612737,Atlanta Hawks,ATL,0,2,2_days,True,0.15,117.5,118.5,-1.0,1610612755,Philadelphia 76ers,PHI,0,2,2_days,True,0.15,107.33,108.67,-1.33,,,,,,,,,,,,,,,,LAST,113.08500000000001,112.91499999999999,226.0,,-0.17000000000001592,,,,,,,,,{},NONE,,,,,No model signal,,0.0,0.0,0,0,,,,,,,2026-03-07,,,,,,,,,,,,
0022500918,2026-03-07T00:00:00Z,,,2025,False,0,1610612763,Memphis Grizzlies,MEM,0,2,2_days,True,0.15,120.4,113.0,7.4,1610612746,LA Clippers,LAC,0,0,b2b,True,1.6,105.33,111.83,-6.5,,,,,,,,,,,,,,,,LAST,116.11500000000001,109.16499999999999,225.28,,-6.950000000000017,,,,,,,,,{},NONE,,,,,No model signal,,-1.45,0.0,0,0,,,,,,,2026-03-07,,,,,,,,,,,,
0022500919,2026-03-07T00:00:00Z,,,2025,False,0,1610612749,Milwaukee Bucks,MIL,0,2,2_days,True,0.15,120.0,116.5,3.5,1610612762,Utah Jazz,UTA,0,1,1_day,True,0.4,112.95,123.2,-10.25,,,,,,,,,,,,,,,,LAST,121.6,114.725,236.325,,-6.875,,,,,,,,,{},NONE,,,,,No model signal,,-0.25,0.0,0,0,,,,,,,2026-03-07,,,,,,,,,,,,
0022500920,2026-03-07T00:00:00Z,,,2025,False,0,1610612760,Oklahoma City Thunder,OKC,0,2,2_days,True,0.15,122.88,105.12,17.75,1610612744,Golden State Warriors,GSW,0,1,1_day,True,0.4,111.75,114.38,-2.62,,,,,,,,,,,,,,,,LAST,118.63,108.435,227.065,,-10.194999999999993,,,,,,,,,{},NONE,,,,,No model signal,,-0.25,0.0,0,0,,,,,,,2026-03-07,,,,,,,,,,,,
0022500921,2026-03-08T00:00:00Z,,,2025,False,0,1610612739,Cleveland Cavaliers,CLE,0,4,3_plus_days,False,0.0,,,,1610612738,Boston Celtics,BOS,0,1,1_day,True,0.4,116.22,109.17,7.06,,,,,,,,,,,,,,,,LAST,,,,,,,,,,,,,,{},NONE,,,,,No model signal,,-0.4,0.0,0,0,,,,,,,2026-03-08,,,,,,,,,,,,
